name,position_desc
Web前端软件开发工程师（南京）,"岗位职责：1、Web前端交互设计，用户体验迭代优化2、后端RESTAPI对接和联调3、Web前端框架选型，前端逻辑实现和性能调优任职要求：1、熟悉Web前端：Javascript,CSS,HTML2、熟练使用一种以上流行的Web前端框架：Vue/Ract/Anguar/JQuery,Bootstrap/AntD等3、熟悉MaterialDesign,AntDesign等设计风格"
Web前端软件开发工程师（上海）,"岗位职责：1、Web前端交互设计，用户体验迭代优化2、后端RESTAPI对接和联调3、Web前端框架选型，前端逻辑实现和性能调优任职要求：1、熟悉Web前端：Javascript,CSS,HTML2、熟练使用一种以上流行的Web前端框架：Vue/Ract/Anguar/JQuery,Bootstrap/AntD等3、熟悉MaterialDesign,AntDesign等设计风格"
前端开发工程师（上海）,岗位主要职责：1、从事天翼云核心产品线的前端研发工作；2、完成指定系统或子系统的技术设计工作；3、完成指定任务范围内的编码开发工作；4、致力于通过相关前端技术，提高用户体验性，改善交互操作流程。应聘资格要求：1、大学本科及以上学历，计算机、数学、自动化、通信等相关专业应届毕业生；2、掌握HTML、JavaScript、CSS、AJAX等前端开发技术，熟悉jQuery/React/Angular/Vue等主流前端开发框架，熟悉CSS2、CSS3，掌握各种布局原理，能灵活应用；3、热衷于前端技术研究，跟踪前端***的发展，有个人站点或者github作品展示优先；4、有良好的编程习惯，追求编写干净整洁的代码；5、富有责任心，学习能力强，工作认真；6、有强烈的质量意识，认真负责，有原则，耐心细致，抗压能力强；7、身心健康。
web前端开发工程师实习生,岗位职责：1、参与金融企业级产品后端服务设计及开发；2、理解产品功能，参与技术方案的讨论，并按照方案实现相关功能模块的开发及单元测试；3、能够独立完成模块设计、编码、联调、维护任务任职条件：1、计算机、软件工程、理科相关专业，本科及以上学历；2、热爱软件开发，有志于从事计算机行业发展；3、有较强的学习接受能力，具有一定的软件开发Java或软件测试基础知识；4、对金融科技领域有浓厚兴趣，有基础的编程功底，熟悉中至少一门语言，精通多门更佳；5、熟悉网络编程和多线程编程，了解HTTP协议和网络性能优化；6、能够利用常用的工具对程序、软件平台进行跟踪诊断、运维升级。7、踏实肯干，吃苦耐劳，具备良好的学习沟通能力及团队协作精神，勇于承担责任江苏省-苏州市-工业园区苏州工业园区启泰路96号凌志大厦点击查看地图
前端开发工程师（中冉信息分公司）,"招聘岗位前端开发工程师用人单位重庆市通信产业服务有限公司中冉信息分公司学历要求本科及以上学历专业要求计算机、软件、人工智能岗位职责1、负责系统前端开发，实现产品的页面交互及功能实现,与后台开发人员紧密合作，实现接口联调；2、完成产品的设计、开发、测试、修改bug等工作，包括业务需求的沟通，功能模块详细设计，业务功能实现和功能变更维护；3、跟踪研究HTML5和最新前端技术，参与前端框架和技术规范的开发制定；4、持续的优化前端体验和页面响应速度，优化代码并保持良好兼容性，提升web界面的友好和易用。应聘资格要求1、本科及以上计算机等相关专业毕业，特别优秀者可放宽至大专；2、熟悉JavaScript、HTML、CSS、ES6等常用前端技术，对AngularJS/React/Vue等前端框架了解则更佳；3、了解Node、js，Less，Sass，ElementUi，AntDesignUi等；4、熟悉模块化、组件化思想；5、熟悉任意一个前端自动化构建工具(Gulp,Grunt,Webpack,Vite等)；6、具有独立解决技术难点、独立开发的能力,具备团队合作精神,积极的工作态度和较强的责任心,良好的沟通和学习能力。"
前端开发（石家庄分公司）,"招聘岗位前端开发拟招聘人数2用人单位中国电信石家庄分公司工作地点石家庄市区学历要求本科及以上专业要求计算机、软件工程相关专业岗位职责1.负责产品web端和移动端页面开发工作，整体视觉风格设计、UI设计等；2.参与前端项目核心业务的开发，封装高复用、可维护性好的前端组件、并参与持续改进；3.快速响应产品迭代以及优化升级，持续优化前端体验，并保持良好兼容性，友好和易用性；4.负责与项目产品、后台开发人员沟通,合理分配组内工作,推动项目进度并在规定时间内保质保量完成任务；5.关注前沿前端技术，及时引入新技术优化前端技术栈；6.根据项目安排高效、高质地完成代码编写，确保符合规范的前端代码规范；7.与设计紧密配合，能够实现产品经理、UI设计的设计想法；与后端开发团队紧密配合，确保代码有效对接，优化网站前端性能；应聘资格要求1.熟练掌握JavaScript、CSS、HTML，熟悉前端性能优化及H5页面开发；2.有良好的面向对象开发思想，具备架构理解、设计能力；3.至少掌握Vue或React其中一种开发框架；4.熟悉常用的前端构建工具Webpack；5.熟悉nodejs服务开发。"
前端开发工程师,岗位职责：1、公司级重点项目，面向证券金融领域项目，大咖指导，业务与技术均能得到很好的提升；2、负责项目过程中日常版本的研发和维护工作，新需求的开发等；3、参与改进开发、构建、发布、监控等前端工程化体系；4、参与Web性能优化、体验优化；5、参与新技术探索、推进系统架构的演化。岗位要求：1、2022毕业生，本科以上学历，喜欢前端技术，有Web前端开发经验和扎实的计算机以及网络基础；2、HTML、CSS、JavaScript基础扎实，了解HTTP协议以及浏览器原理；3、能熟练掌握至少一种主流前端框架Vue、React、Angular等，并了解其原理；4、熟悉前端构建工具，如Webpack、Gulp等；5、熟悉Linux系统下的开发环境，了解一门服务端语言，Java更佳；6、阅读英文技术文档和书籍无障碍；7、具备良好的主动学习能力和沟通能力，以及较强的抗压能力；8、具有良好责任心和团队精神，能够和大家打成一片。
前端开发工程师,岗位职责：1、负责web的前端开发工作，与后端工程师沟通协作，调试数据接口；2、负责产品体验、性能改进和Web界面技术优化；3、通过各种前端技术手段，提高用户体验并满足性能要求，解决各种前端问题；4、负责HTML5技术产品开发及相关前端优化；任职资格：教育：计算机、通信、自动化、软件工程等信息相关专业本科及以上；在校期间（最终学历）课程平均成绩在80分以上，无补考记录；获得奖学金者优先；有党团工作及学生会工作经验者优先；技能：1.能够熟练运用HTML、CSS、Javascript构建高性能的Web应用程序；2.能够熟练运用至少一款主流的JS框架，具有良好的代码风格、接口设计与程序架构；3.熟练掌握vue，react等前端框架及jquery等js库；熟练掌握ES6标准；4.熟悉HTML5、CSS3并有扎实的JS基础，理解WEB标准和兼容性；
系统架构师|前端开发工程师|Java开发工程师,1.参与产品和系统的架构设计（包括：技术框架和业务框架）2.理解系统的业务需求，制定系统的整体框架；确定系统边界的划分，系统间交互的实现方式，把握系统整体设计，并对架构实现的可用性、性能指标和质量负责；3.确定系统边界的划分，系统间交互的实现方式，把握系统整体设计，并对架构实现的可用性、性能指标和质量负责；4.作为技术专家助理给项目、产品开发实施团队提供技术支持；协助解决系统开发、运行中出现的问题；参与技术标准的制定，进行技术调研和基础组件、框架研发，核心技术问题的攻关；任职要求：1.JAVA基础扎实，精通IO、多线程、集合等基础框架；项目框架搭建、核心代码编写；2.精通分布式、缓存、消息等机制，精通高并发、高性能的分布式系统的设计及应用、调优；3.具有技术架构设计能力，熟悉API网关、微服务、SOA架构、持续交付、自动部署与运维。1、负责公司移动产品网页版的搭建开发；2、利用HTML5和Javascript等相关技术开发移动平台的Web前端页面；3、开发基于HTML5的Web，APP，微信应用等；4、基于HTML5标准页面制作，可编写复用的用户界面组件；5、持续的优化前端体验和页面响应速度，并保证兼容性和执行效率；6、配合后台工程师一起研讨技术实现方案，进行应用及系统整合，负责Web前端开发；7、负责基于需求完成软件设计文档。任职背景：1、熟悉各种Web技术（html/css/JavaScript等）；2、熟悉跨浏览器、能够解决浏览器兼容性问题；3、熟练使用vue，同时掌握其他框架angular/react为加分项；4、理解javascript异步编程，熟悉常用数据结构和设计模式；5、具有良好的沟通表达能力和团队合作精神，工作责任心强；接受实习转正，有志从事相关工作的同学。1、参与公司新产品需求的迭代开发工作，保证研发工作高质量完成；2、参与功能需求说明书和系统概要设计，并负责完成代码；3、参与平台架构设计、优化，架构原型实现及核心模块的开发工作；4、完善平台能力，提供行业解决方案，持续提升系统容量及稳定性。任职背景：1.有一定Java开发经验，精通web开发，熟悉JSP/Servlet、JS、JQuery、Bootstrap等web开发技术；熟悉Spring，Mybatis，Springboot、Springcloud等主流的Java开发框架，并有java多线程、缓存、搜索引擎、RPC远程过程调用等编程经验；2、熟练掌握常用设计模式，具备良好的识别和设计通用框架及模块的能力，有大规模高并发访问的Web应用系统设计和开发经验；3、熟悉mysql、oracle数据库开发技术及相关工具，熟练掌握数据库表结构设计原则和SQL优化；4、对jvm、linux内核参数、tomcat、nginx有基本的配置、优化经验；5、熟练掌握linux操作系统，对常用命令运用娴熟，能够根据实际需要快速编写shell/python脚本。
前端开发工程师（中通服和信科技有限公司）,招聘岗位前端开发工程师用人单位中通服和信科技有限公司学历要求本科及以上专业要求计算机等相关专业岗位职责1.负责部门现有项目和新项目的前端修改调试和开发工作，高效、高质地编写规范的前端代码；2.与页面设计人员紧密配合，实现设计师的设计想法；3.与后端开发团队紧密配合，确保代码有效对接，优化系统前端性能；4.确保页面通过标准校验，兼容各主流浏览器。应聘资格要求1.年龄：本科30周岁及以下，研究生35周岁及以下；2.学历：本科及以上；3.专业：计算机等相关专业；4.经验：有开发实习经验者优先考虑；5.其他：具有良好的编码风格和开发习惯；有较强的团队意识，责任心强、开朗自信、吃苦耐劳。
UI|UX实习生|前端开发实习生,UI/UX实习生【岗位职责】1.协助团队进行Web端产品的UI/UX设计；2.根据需求分析进行界面信息架构，流程设计，交互原型设计等工作；3.保证产品的视觉风格统一。【任职要求】1.掌握AdobeXD，Sketch，AI等软件；2.有熟练的英语或日语交流能力；3.本科及以上美术、设计或计算机相关专业；4.实习时间三个月以上；5.有设计或原型作品集优先；6.有一定前端开发经验者优先。前端开发实习生【岗位职责】1.从事前端前沿技术的调查；2.负责开发部分新功能开发与性能优化；【任职要求】1.计算机科学相关专业，211/985本科及以上学历；2.熟悉JavaScript，CSS，HTML等前端技术；3.熟悉使用Angular、VUE、React前端框架中的任意一种；4.扎实的编码能力，同时对前端设计感兴趣；5.实习时间3个月以上，每周出勤满足3个工作日以上。工作地点：北京市朝阳区酒仙桥北路甲10号院205号楼待遇：200元~300元/天免费班车、零食有意者请投递简历至：job_rdc@简历命名：岗位+姓名+学校+学历
前端开发工程师（安徽通信产业服务合肥分公司）,招聘岗位前端开发工程师用人单位安徽省通信产业服务有限公司合肥分公司学历要求本科及以上专业要求计算机、软件、通信工程相关专业岗位职责1.参与公司项目的设计、开发与维护；2.独立完成模块的开发工作；3.满足客户需求，与后端合作实现甲乙方效益***化；4.主动分析和解决问题，为智能交通技术研究提供支撑。应聘资格要求1.年龄：本科30周岁及以下，研究生35周岁及以下；2.学历：本科及以上；3.专业：计算机、软件、通信工程相关专业；4.其他：精通HTML，CSS，JS，Ajax等前端开发技术，了解JSONP，能熟练编写代码，并有良好的注释以及文档编写习惯；熟悉常见的前端vuejs＼reacte＼angularjs其中的一种，对响应式布局有的应用经验；熟悉常见前端打包构建工具，如webpack，babel，掌握基本的版本控制工具SVN或git的使用；掌握Web开发中的前端相关领域或上下游的技术，如NodeJS，服务器端技术，如JAVA等；了解常见的局域网通信协UDP＼TCP＼HTTP＼WEBSOCKET。
Web前端实习开发工程师,"2、完成项目经理指定功能模块;3、基于前后端分离的模式下进行后端服务或前端开发；职位要求：1、本科或以上学历，数学、计算机相关专业毕业生；2、使用过Vue框架;3、熟悉前后端api交互；4、对ElementUI有了解与使用经验；5、对Vue移动端开发有经验的优先6、了解数据库基础知识，了解HTML,JQuery，JavaScript；7、沟通及协作能力较强者，责任心强及主动性高者优先考虑；8、有较强自学能力；9、具有软件项目实习经验者优先；该岗位需要出差到清远工作，包住宿。"
前端开发工程师（无锡）,岗位职责：1、依据产品需求完成高质量的前端开发和维护；2、易用性与用户体验的持续改进；3、前端架构设计和Web前沿技术研究和新技术调研。任职要求：1、硕士学位；2、CET-4；3、计算机科学与技术、电子与计算机工程、软件工程、网络工程、通信工程、物联网工程、信息安全、智能科学与技术、数据科学与大数据技术等。薪资范围：均为税前年薪，15薪1.本科毕业生：税前年薪10-20W2.硕士毕业生：税前年薪13-30W3.博士毕业生：税前年薪25-40W*特别优秀的仍有上浮空间
前端开发工程师（常州）,岗位职责：1、依据产品需求完成高质量的前端开发和维护；2、易用性与用户体验的持续改进；3、前端架构设计和Web前沿技术研究和新技术调研。任职要求：1、硕士学位；2、CET-4；3、计算机科学与技术、电子与计算机工程、软件工程、网络工程、通信工程、物联网工程、信息安全、智能科学与技术、数据科学与大数据技术等。薪资范围：均为税前年薪，15薪1.本科毕业生：税前年薪10-20W2.硕士毕业生：税前年薪13-30W3.博士毕业生：税前年薪25-40W*特别优秀的仍有上浮空间
前端开发工程师（厦门）,岗位主要职责：1、从事天翼云核心产品线的前端研发工作；2、完成指定系统或子系统的技术设计工作；3、完成指定任务范围内的编码开发工作；4、致力于通过相关前端技术，提高用户体验性，改善交互操作流程。应聘资格要求：1、大学本科及以上学历，计算机、数学、自动化、通信等相关专业应届毕业生；2、掌握HTML、JavaScript、CSS、AJAX等前端开发技术，熟悉jQuery/React/Angular/Vue等主流前端开发框架，熟悉CSS2、CSS3，掌握各种布局原理，能灵活应用；3、热衷于前端技术研究，跟踪前端***的发展，有个人站点或者github作品展示优先；4、有良好的编程习惯，追求编写干净整洁的代码；5、富有责任心，学习能力强，工作认真负责高效；6、有强烈的质量意识，认真负责，有原则，耐心细致，抗压能力强；7、身心健康。
前端开发工程师（北京）,岗位主要职责：1、从事天翼云核心产品线的前端研发工作；2、完成指定系统或子系统的技术设计工作；3、完成指定任务范围内的编码开发工作；4、致力于通过相关前端技术，提高用户体验性，改善交互操作流程。应聘资格要求：1、硕士研究生及以上学历，计算机、数学、自动化、通信等相关专业应届毕业生；2、掌握HTML、JavaScript、CSS、AJAX等前端开发技术，熟悉jQuery/React/Angular/Vue等主流前端开发框架，熟悉CSS2、CSS3，掌握各种布局原理，能灵活应用；3、热衷于前端技术研究，跟踪前端***的发展，有个人站点或者github作品展示优先；4、有良好的编程习惯，追求编写干净整洁的代码；5、富有责任心，学习能力强，工作认真负责高效；6、有强烈的质量意识，认真负责，有原则，耐心细致，抗压能力强；7、身心健康。
前端开发工程师（成都）,岗位主要职责：1、从事天翼云核心产品线的前端研发工作；2、完成指定系统或子系统的技术设计工作；3、完成指定任务范围内的编码开发工作；4、致力于通过相关前端技术，提高用户体验性，改善交互操作流程。应聘资格要求：1、大学本科及以上学历，计算机、数学、自动化、通信等相关专业应届毕业生；2、掌握HTML、JavaScript、CSS、AJAX等前端开发技术，熟悉jQuery/React/Angular/Vue等主流前端开发框架，熟悉CSS2、CSS3，掌握各种布局原理，能灵活应用；3、热衷于前端技术研究，跟踪前端***的发展，有个人站点或者github作品展示优先；4、有良好的编程习惯，追求编写干净整洁的代码；5、富有责任心，学习能力强，工作认真负责高效；6、有强烈的质量意识，认真负责，有原则，耐心细致，抗压能力强；7、身心健康。
前端开发实习生,岗位职责：从事金融软件产品的前端开发工作。基本要求：2022届应届生，本科或硕士，计算机、软件、信息、通信、数学等相关理工类专业。学习能力突出，基础扎实，有责任心，思维活跃，有较好的沟通能力和团队协作精神。实习3个月后表现良好的，可以转为2022届应届生录用。
前端工程师（深圳）,1）熟悉常用的前端开发框架如vue，ElementUI等；2）有一定的界面设计，软件交互设计能力；3)积极主动和良好的沟通能力。
Web前端开发工程师,岗位职责：1、依据产品需求完成新产品/项目的前端设计、编码、自测等开发工作；2、完成已有产品的维护/更新等开发工作。入职要求：1、计算机相关专业，本科或以上学历；2、熟悉javascript、ES5、ES6、CSS3、HTML等前端技术；3、熟悉至少angular、vue、react一种MVVM框架；4、计算机专业基础扎实，有过实际项目经验者优先考虑；5、能承受较大的工作压力，有较强团队合作精神，有良好的敬业精神，具有较强的沟通能力。广州市萝岗区科学大道99号科汇金谷科汇三街12号1102单元点击查看地图
前端开发工程师,*投递方式（三选一）1.EMQ校招网址：ca***.cn[点击查看]2.简历命名：姓名-学校-联系方式-投递岗位，发送至：hr-edu@emqx.io3.添加微信：emqxahr，备注姓名及学校昆明市五华区学府路海伦堡海伦先生1栋17A楼1814室点击查看地图
前端开发管培生,职位描述1、负责公司产品线的前端开发工作；2、负责公司产品线的易用性改进和界面技术优化；3、参与前端前沿技术研究和新技术调研。任职要求1、全日制本科及以上学历，计算机相关专业优先；2、熟练使用HTML、CSS及JavaScript等Web前端技术；3、掌握至少一门主流前端框架，包括但不限于Vue、React、Angular、Svelte等；4、具备扎实的计算机基础，对数据结构有充分理解；5、热爱互联网，对互联网产品和技术有浓厚的兴趣，热衷于追求技术创新；6、具有良好的沟通能力和团队合作精神、优秀的分析问题和解决问题的能力；7、认同公司文化价值观。成都市高新区天府二街绿地之窗1栋7楼点击查看地图
前端软件工程师,中通快递集团2022届校园招聘?企业简介中通快递创建于2002年5月8日，是一家以快递为核心业务，集跨境、快运、商业、云仓、航空、金融、智能、传媒、冷链等生态版块于一体的综合物流服务企业。2016年10月27日，中通快递在美国纽约证券交易所上市，创当年美国证券市场最大IPO。2020年9月29日，中通快递赴港二次上市，成为首家同时在美国纽约、中国香港两地上市的快递企业。此外，集团具备服务网点近30000个，转运中心95个，干线运输车辆超过10450辆，是业内自营车辆自营最多的公司，干线线路约3600条，网络通99%以上的区县，乡镇覆盖率超过92%，公司凭借雄厚的资产、运力资源，务实的工作作风成长为业内标杆企业。“蓝天计划”是中通快递集团于2014年立项的管理培训生项目，“蓝天”代表无限广阔的空间，作为集团人才战略项目，采用3年期轮岗锻炼、系统培养、课题共创等方式，旨在培养具备中通精神，符合中通价值观的核心管理人员，是中通未来领军人物的摇篮。
UX设计师,假如你：1、有创造力、有想法，对用户体验、交互感兴趣2、行动力强，更有解决问题的主观能动性岗位职责：1、参与数据相关产品的用户体验设计，了解产品需求，优化使用流程，提高产品易用性；2、为产品提出创新想法，协助完成界面的UI/UE设计，图标、插画等设计工作；3、根据产品需求，配合产品经理，进行前端组件设计，提出最优的页面解决方案；4、负责项目核心模块的设计，交互实现，并持续改善性能和用户体验；5、与前端工程师配合，保证设计较高的还原度，负责进行UI验收。岗位要求：1、工业设计、视觉传达等美术相关专业，***本科及以上学历；2、熟悉sketch，Illustrator，photoshop等主流设计工具，了解AureRP等原型设计工具，熟悉AE优先；3、熟悉web端设计规范，具备处理不同分辨率下的界面适应性问题能力；4、热爱设计和交互小动效，关注设计趋势，注重设计细节，具有较强的审美能力和色彩把控力；5、有较好的沟通能力，团队合作精神和责任感，能承受一定的工作压力，保证工作质量；6、有tob类工作或实习经验优先，简历请附带作品。
软件开发工程师（企业信息化方向）（武汉）,工作职责：1.负责公司MIS系统开发，技术开发文档的撰写，知识沉淀工作；2.负责MIS系统的维护及调优；3.参与项目的需求分析；4.参与项目的流程设计和代码编写；5.根据需求编写相关技术开发文档；6.协调合作公司之间的技术衔接，规范技术标准，整理相关文档；7.领导安排的其他工作。任职要求：1.本科及以上学历，计算机、软件工程等相关专业；2.有MIS相关开发经验或互联网开发经验优先；3.熟练使用各种主流关系/非关系型数据库相关知识；4.熟练使用JAVA/.NET开发语言；5.熟练使用IDEA/VisualStudio/VSCode等主流开发工具；6.熟悉Web前端开发相关技术，如HTML、CSS、JS、AJAX等；7.熟悉前端Angular/Vue/React框架优先；8.熟悉JavaSSM、SpringBoot、SpringCloud框架优先；9.有ETL数据处理相关经验优先；10.具备良好的编码风格和开发习惯，具备一定的技术文档编撰能力；11.工作态度端正，具备清晰逻辑思维，沟通能力及团队协作精神和服务意识，能够承受较强工作压力，工作细致有耐心，追求卓越；12.很强的保密和安全意识。
Java开发工程师,"负责编写行业应用软件的后端服务，包括数据访问、业务逻辑实现、性能优化、前端对接、文档编写等。深入学习理解业务，倾听需求、分析问题、主动求证，成为行业专家。完成高质量交付，参与代码同行评审，单元测试到位，修正缺陷及时。职位要求1、全日制本科以上学历，计算机、软件工程、数字媒体技术等相关专业优先2、有扎实的基础编程能力，有良好的编程习惯，对数据结构和算法、设计模式以及软件架构有基本的概念。3、理解数据库相关概念，有一定的SQL功底，熟悉非关系型数据库。4、有良好的逻辑分析和语言沟通能力，善于总结。5、勇于接触学习新事物和新环境，对编程有极大热情，敢于创新。6、有责任心，能承受较大工作压力。如果您具备以下资格，我们会优先考虑1、熟练使用java或者kotlin，有大量的JVM调优经验。2、熟悉SpringBoot,SpringCloud等框架。西湖广告大厦7楼点击查看地图"
咨询规划专员|软件开发专员,西北工业大学陕西网络创新研究院因工作需要，现面向社会公开招聘非事业编制人员5名，具体要求如下：一、岗位名称咨询规划专员（2名）、软件开发专员（3名）二、岗位职责咨询规划专员1.负责地方产业政策调研和规划研究、项目咨询规划、项目可行性研究及项目申报辅导规划（主要涉及企业数字化转型、智能制造、大数据、工业互联网等相关产业方面）；2.项目组织管理、文案撰写等相关支持工作；3.完成领导交办的其他任务。软件开发专员1.面向智能制造、工业互联网及大数据分析应用等专业方面，按项目任务需求，完成任务需求分析、设计及编程工作；2.能够按时完成项目的开发任务，保证开发质量、进度；3.完成领导交办的其他任务。三、应聘条件咨询规划专员1.热爱祖国，拥护中国共产党的领导，具备良好的思想政治素质和扎实的业务基础；2.熟悉企业数字化转型、智能制造、工业互联网等相关产业政策；3.熟悉省部级科研课题申报及管理相关规定和流程；4.熟练运用办公软件，具有良好的公文写作能力和规划、报告编撰能力；5.年龄40周岁以下，本科及以上学历，专业不限。软件开发专员（前端或后端软件开发）1.热爱祖国，拥护中国共产党的领导，具备良好的思想政治素质和扎实的业务基础；2.前端软件开发专员，应具有Web前端开发经验，掌握HTML（DIV+CSS）、Html5/CSS3、Jquery等技术；熟悉并掌握至少一种主流前端框架，比如AngularJS、VueJS等；熟悉HTTP/HTTPS协议、web开发技术、W3C标准，对表现与数据分离、Web语义化等有深刻理解；3.后端软件开发专员，应具有两年或以上.net软件开发经验；精通JavaScript、HTML、XML、Jquery、CSS等Web开发技术；4.根据项目需要，可以驻场开发及实施；5.年龄30周岁以下，本科及以上学历，计算机相关专业。四、招聘程序1.符合条件者请将个人简历、学历、学位证明及其他证明材料电子版于2021年9月25日17:00之前发送至邮箱sxwcy@（邮件主题：岗位名称+姓名+学校+专业，不接受压缩文件）；2.研究院对符合条件的应聘者进行初筛，入围者通知笔试和面试，择优录用。五、考核及待遇1.考核及待遇参照西北工业大学非事业编制人员有关规定执行；2.年终业绩奖励；3.工作地点为西北工业大学友谊校区；4.试用期6个月，首次聘期3年。联系人：周容电话：88460910西北工业大学陕西网络创新研究院2021年8月25日
前端开发助理,岗位职责：1.研究前端新兴技术，并不断总结和分享2.具备扎实专业理论知识，有一定开发设计基础；任职要求：1.计算机类相关专业；2.本科及以上学历；3.思维开阔。
前端开发工程师,"职责：1、配合产品经理和UI设计师，通过各种前端技术手段，提高用户体验并满足性能要求2、理解产品需求，与后端工程师等共同制定项目实现方案3、负责公司所有产品前端开发，确保项目高效、高质量的交付要求：1、本科及以上学历，计算机相关专业2、熟悉Web开发流程，精通HTML、HTML5,CSS/CSS3开发技术3、熟悉JavaScript、Ajax等web开发技术4、熟愁Vue或AngularJS或React、js一种或多种，熟悉响应式设计(Responsivewebdesign)开发,熟悉前后端分离开发模式"
前端开发工程师（成都）,岗位职责：1、从事前端软件产品的设计、开发、优化工作，为用户提供友好、稳定、安全的用户体验；2、依据产品需求完成高质量的跨终端Web（PC+Mobile）的前端开发和维护；对具体的产品进行前端脚本性能优化，实现极致的页面加载、执行和渲染时间；3、关注前端前沿技术研究，提高技术创新能力，通过新技术服务团队和业务。岗位要求：1、计算机、通信工程、信息安全、自动化、数学、物理、统计等相关专业，本科及以上学历2022年应届毕业生；2、具备全面、扎实的软件基础知识，掌握操作系统、软件工程、设计模式、数据结构、数据库系统、网络安全等专业知识；3、编程基本功扎实，掌握常用算法和数据结构；4、熟练掌握Html、CSS、Javascript等前端开发基本技术，至少掌握一种前端开发框架（如：VUE、React、Angular）。工作地点：上海、福州、成都、杭州、深圳、广州、南京、西安、武汉、苏州
web前端工程师（中通服创发科技有限责任公司）,"招聘岗位web前端工程师用人单位中通服创发科技有限责任公司学历要求本科院校及以上学历专业要求计算机相关专业岗位职责1.根据UI原型快速生成Html代码；2.根据详细设计，完成页面的编码及渲染；3.前端技术攻关，完成特殊Web技术难点；应聘资格要求1、2年以上Web应用开发经验,英语四级；2、精通JavaScript、vue，熟悉HTML5、CSS等；3、精通Ajax技术及JS异步处理技术；4、熟悉各种浏览器版本的适配。4、熟练掌握一种前端主流开发框架（如Vue、React、Angular等）；5、规范的编码习惯，所编写代码注重前端性能；6、具有较强的逻辑能力与代码调试能力；"
Java开发工程师（苏州）,"任职资格：1.本科及以上学历，计算机、软件工程相关专业；2.Java基础扎实,熟悉多线程、并发、集合、网络、IO等基础知识,了解Http、TCP/IP等协议；3.可以使用Spring、SpringBoot、Mybatis/Ibatis等常用的框架并了解其工作原理；4.了解MQ、Dubbo、SpringCloud、Zookeeper等开源技术的使用以及工作原理；5.了解Mysql、Mongodb、Redis等的运用以及原理,具有SQL编写能力以及调优能力；6.熟悉Linux环境，了解主流前端技术；岗位职责：1.参与公司WEB产品的开发工作；"
web前端软件工程师,1、负责智慧城市，应急管理，在线监测等产品的研发工作。2、根据UI设计实现页面，与后端对接接口实现前端业务功能；3、开发前端组件和控件深圳市南山区粤海街道高新区社区科苑南路3176号彩讯科技大厦五层、六层、十一层点击查看地图
前端工程师（电商业务）,岗位职责：1、参与公司各平台项目开发，如PC、WAP、APP等；2、根据产品需求完成高质量的Web前端开发和维护；3、优化Web前端应用，改善用户体验；4、解决Web前端页面在各浏览器的兼容性问题；5、同后端工程师紧密合作，高效地完成前后台交互的开发工作。任职要求：1、对安卓和IOS有一定的了解，有电商经验优先；2、熟悉Web开发标准，精通Web（HTML5CSS3JavaScript)，熟练使用VueReact开发框架，熟悉ES6语法，具备跨终端（MobilePC）的前端开发能力；3、精通主流前端UI组件，如ElementUIVantAnt-Design等；4、精通各主流浏览器（IE各版本、Chrome、Firefox、Safari）间的差异性，能快速定位和解决各种兼容性问题；5、掌握前端构建工具的使用，如webpack、Gulp、nodeJs、熟悉npm的使用、熟悉http协议、熟悉可视化工具的使用，如HighChartseCharts等；6、掌握前端调试、性能优化、web安全等前端技术，熟悉常见设计模式，能把良好的架构设计落地到项目实践中，掌握前端常见的多端适配和性能优化方案。
web前端开发,武汉瑞鑫智联科技有限公司公司从事电子产品、数码产品、计算机软件、技术、通信设备等电子产品的研发及销售，具备全面的IT专业服务能力，为客户提供企业级信息技术解决方案、应用软件开发和维护、质量保证和测试等服务。目前与多家中小型互联网企业形成重要战略合作伙伴，面对当今互联网化，以及云计算、大数据的挑战，公司秉承着“全面实现国家信息化建设“的宗旨，坚持“为国家为市场提供大量高端、专业、有针对性的人才”的理念。公司与华为、腾讯、美乐乐、软通动力、用友等行业巨头有着全面深入的战略合作，为客户提供全链条、高质量、高效率，具有综合优势和行业特色的技术服务型公司。同时与国内多所知名大学建立了合作。
2021招聘后台开发工程师|前端开发工程师,详见招聘简章中国（上海）自由贸易试验区川和路55弄15号点击查看地图
前端工程师（无锡）,岗位职责：1、负责前端开发工作；2、持续提升前端体验与响应速度；3、与程序开发人员密切合作，制定前后端的程序接口标准。任职要求：1、硕士学历；2、英语水平CET-4及以上；3、所学专业为计算机科学与技术、电子与计算机工程、软件工程、网络工程、通信工程、物联网工程、信息安全、智能科学与技术、数据科学与大数据技术等优先。薪资范围：均为税前年薪，15薪1.本科毕业生：税前年薪10-20W2.硕士毕业生：税前年薪13-30W3.博士毕业生：税前年薪25-40W*特别优秀的仍有上浮空间
前端工程师（常州）,岗位职责：1、负责前端开发工作；2、持续提升前端体验与响应速度；3、与程序开发人员密切合作，制定前后端的程序接口标准。任职要求：1、硕士学历；2、英语水平CET-4及以上；3、所学专业为计算机科学与技术、电子与计算机工程、软件工程、网络工程、通信工程、物联网工程、信息安全、智能科学与技术、数据科学与大数据技术等优先。薪资范围：均为税前年薪，15薪1.本科毕业生：税前年薪10-20W2.硕士毕业生：税前年薪13-30W3.博士毕业生：税前年薪25-40W*特别优秀的仍有上浮空间
