name,position_desc
运维工程师,"岗位职责
1.SAP系统基盘（服务器、OS、DB、SAP系统）日常运维管理
2.对SAP系统基盘管理中的方法，遇到的问题进行改善，并推进改善项目
3.整体IT系统的数据备份日常管理及改善项目推进
4.其他IT系统基础架构的运营管理

岗位要求
1.本科学历，计算机相关专业
2.具有SAP、IBMAIX小型机应用管理经验，SQL数据备份应用管理经验的优先考虑
3.具备良好的学历遗失、沟通协调能力、抗压能力
4.能接受适当加班

职能类别：
系统工程师技术支持/维护工程师
关键字：
系统应用技术支持运维运维工程师系统运维
微信分享"
运维工程师,"岗位职责:
1、网络安全运维职责：维护客户的网络设备日常运维工作，及时处理现场突发事故，解答客户在使用过程中遇到的技术问题，帮助客户排除故障；
2、主机存储运维职责：维护服务器稳定完整与安全，进行服务器的架设与系统的安装；
3、定期制定安全、备份策略，协调网络、安全等工作内容；
4、进行服务器系统状况与网络状况的监控。

任职资格:
1、35岁以下，专科及以上学历（3年以上经验可以适当放宽），计算机或IT相关专业；
2、熟悉网络管理、服务器网管理；
3、熟悉路由器，交换机、防火墙的网络设备的设置与管理；
4、熟悉虚拟化VMWARE管理；
5、有相关厂家证书如H3C\Cisco\VMWARE\IBM\HP等优先优先；
6、熟悉微软AD域、EXCHANGE、WSUS优先；
（以上条件满足其一即可）
职能类别：
技术支持/维护工程师网络管理(Helpdesk)
关键字：
服务器计算机技术维护
微信分享"
运维工程师,"岗位职责：
1、负责客户桌面及周边硬件维护，有大型打印机维修经验的优先；
2、负责客户电脑内各类办公软件维护；
3、负责项目内其他设备的运维工作；
4、负责项目交付的文档制作；
5、负责客户委派的其他日常工作；
6、此岗位到杭州余杭区云联路138号浙江省电力公司检修分公司驻场；

任职资格：
1、大专以上学历，计算机、通信、电子自动化等相关专业；
2、熟悉电脑、打印机及其他外设维护；
3、熟悉并会安装各种电脑系统；
4、善于学习，能够接受学习其他产品；
5、熟悉应用各类办公软件；
6、有较强的责任心，尽心尽责完成工作。
职能类别：
技术支持/维护工程师电脑维修
关键字：
桌面运维helpdesk
微信分享"
运维工程师,"工作职责:
1、驻场在客户现场，提供数据中心运维服务
2、负责现场设备的硬件（服务器、存储、网络设备等）运维工作；
3、负责现场设备的软件（windows/linux等）安装、调试工作；
4、负责机房整体环境的维护工作；
5、编写安装文档、维护文档以及其它有关文档；

任职资格：
1、通信、电子、计算机相关专业，本科以上学历（能力突出者学历和专业不限）；
2、具备计算机、通信、网络等产品安装调试能力者优先；
3、良好的语言表达能力和沟通能力；
4、具有较强的学习能力；
5、具有技术支持相关工作经验者优先；
职能类别：
系统工程师
微信分享"
运维工程师,"1、全日制本科（含）以上学历，计算机相关专业；
2、具有3年以上SAPERP主要模块（FI、CO、PP、MM、PS等）项目实施、业务咨询能力或运维支持能力；
3、具有在大型离散制造业企业项目实施或运维经历；
4、具有良好的沟通协调能力、分析能力和解决方案能力；
5、具有较强的工作责任心，具有较强的学习能力；
6、责任感强，有良好的服务意识与团队合作意识，抗压能力强。
7、SAP专家型人才待遇面议。

职能类别：
ERP实施顾问ERP技术开发
关键字：
SAP业务顾问BASISABAP
微信分享"
运维工程师,"岗位职责：
1．负责Linux平台系统的部署、配置、维护、监控、调优等工作；解决生产和测试环境中出现的故障和问题，确保信息系统的正常运行。
2．协助制定和完善Linux平台系统安全和管理策略，优化和完善信息系统的运营架构
3．负责系统管理，包括：系统配置、监控、分析及调优；
4．协助编写与系统维护、管理相关的部署、配置和应急预案等文档。

任职要求：
1、计算机相关专业，至少2年Linux运维工程师的工作经验；
2、熟悉Linux系统下常用命令的使用，常用服务器的安装与配置,如LAMP、LNMP、FTP、SAMBA等；
3、具备Linux网络基础设施的相关知识及实践，如：DNS、路由协议、TCP、UDP、HTTP、SMTP；
4、熟练掌握shell/python中至少其中一种，可以按照需求编写相应脚本提高工作效率；
5、具有良好的文档编写表达能力，沟通协调能力、学习能力、团队精神和服务意识等；
6、了解或使用过zabbix、cactic、nagios等监控工具者优先；
7、了解mysql数据库和mysqlHA架构，有Mysqlmaster/slave相关调优经验者优先；
8、了解ansible、saltstack等自动化运维工具者优先；
9、具有RHCE证书优先；
（各项要求将综合考虑，单项差距可考虑潜力和互补等因素）
职能类别：
系统工程师技术支持/维护工程师
关键字：
linuxredhatcentosMysqlmaster/slaveRHCE证书mysql数据库mysqlHA架构
微信分享"
运维工程师,"岗位职责：
1.负责系统的日常运营和维护，包括系统页面是否正常，针对用户提出的关于系统功能、页面数据展示、数据计算结果等问题进行解答。
2.负责日常数据报表制作，通过使用SQL语句在数据库中进行数据查询、分析、整理。
3.负责工作中涉及的业务报告、通告的编写。
4.负责项目协调、跨部门沟通及领导交办的其他事务。
岗位要求：
1.大专及以上学历，计算机相关专业，有电力采集业务经验优先。
2.熟悉数据库基本命令，掌握SQL语句编写；
3.具有良好的沟通、协调能力和表达能力，情商高。
4.具有热忱的工作积极性，自我管理能力。
职能类别：
运维工程师
关键字：
运维维护技术支持系统维护
微信分享"
运维工程师,"1、负责Oracle,MySQL等数据库的安装、日常运维、故障处理、性能优化等工作；
2、负责Oracle数据库不同平台及不同版本的迁移、升级工作、补丁更打；
3、负责数据库其它相关技术方案类支持工作
4、负责Oracle数据库ADG、OGG的部署、日常运维以及监控；
5、负责weblogic、tomcat等中间件的日常运维和故障处理

任职要求：
1、专科及以上学历，计算机、软件工程等相关专业，3年以上生产数据库系统运维工作经验；
2、熟悉Oracle、Mysql、PostgreSQL等数据库原理、熟练掌握数据库调优、SQL调优，能独立分析性能问题原因并解决；
3、熟悉Linux、Unix操作系统，熟悉shell脚本、Python脚本编写；
4、熟悉数据库集群搭建、备份、负载均衡等技术；
5、熟悉OGG安装部署，能熟练配置抽取、投递、复制进程，有电信、金融、电力等行业库同步、异地容备工作经验优先；
6、熟悉weblogic、tomcat等中间件的日常运维和故障处理
8、有OCP或OCM证书者优先；
9、良好的团队协作能力、沟通能力，乐于接受挑战，有责任感，自我驱动，能应对突发情况。

职能类别：
数据库工程师(DBA)
微信分享"
运维工程师,"工作职责
1.负责虚拟化环境及设施的正常运维
2.负责虚拟化环境的开通和交付
3.协助虚拟化环境的故障排查
4.提供公司要求的相关运维文档
5.完成领导交办的其他任务
岗位要求（详细）：一具有较强的服务器维护能力；
二熟悉HYPER-V的安装、网络设置以及故障排除；
三理解微软超融合的结构和环境开通，了解azure环境以及结构，会部署运行环境。
四熟悉虚拟化的设置、备份以及故障排除；
五有大型系统集成项目经验者优先
六有大型idc运维经验，具有虚拟化认证者优先
其他要求（详细）：1年以上实际工作经验

职能类别：
技术支持/维护工程师
关键字：
运维运维工程师
微信分享"
运维工程师,"工作职责：
弱电项目需求收集与整理：
1弱电项目需求收集与整理
2负责弱电项目现场管理、跟踪、验收等
3实时掌控项目进度，保证项目顺利投入使用与运维
系统管理：
1负责MES系统的现场实施和上线运行工作
2负责已实施MES项目的运维和技术支持，解决系统使用过程中部门提出的问题并进行诊断，提出解决方案。
3IT机房管理与运维，落实标准化的管理机制
4服务器运维与使用，如AD/DNS/DHCP/SCCM/Print等
5实时监测各类系统的运行情况，发现问题及时处理与反馈
6计算机软硬件及固定资产文档管理、台账管理
7监控系统、广播系统、一卡通系统（门禁、考勤、消费等)管理与运维
Helpdesk管理：
1电脑操作系统的安装与维护
2各应用软件的安装与维护
3客户及供应商系统的安装及技术支持
4信息系统的安装及技术支持
5快速响应，快速处理，有较好的服务意识
通讯网络运维：
1规划，设计，维护和管理工厂的网络
2保障各工厂网络稳定运行
3掌握Cisco二层网络交换机设置配置，故障排查
4实时监控厂区内网络运行状况，优化网络架构
用户行为管理：
1用户行为分析
2非正常行为监控与预防
3电脑及网络等IT设备类使用操作日常培训，提升员工工作效率
其它工作管理：
1计算机软硬件安装与维护，管理
2对员工提出计算机及AD、邮件系统知识支持与培训
3其它临时性工作
任职资格：
1、精通windows10、windows7等系列操作系统，能够安装以及维护工作；2、精通Office软件，AdobeAcrobat软件等日常办公软件的安装及维护工作；3、熟悉cisco接入层交换，懂得cisco接入层配置以及维护工作；4、熟悉综合布线标准，能够独立跟踪、管理办公区局域网组建工作；
5、熟悉基础架构服务器的建置、管理与运维；
6、熟悉制造类工厂IT设备的管理与维护（电脑/交换机/路由器/打印机/UPS/无线AP等）
7、熟悉制造类工厂IT机房的管理与维护
8、熟悉工厂MES系统运维工作经验的优先

职能类别：
网络工程师(IT工程师)
微信分享"
运维工程师,"岗位职责：
1、负责系统上线后的客户现场运维支持。
2、通过电话、微信群等渠道，接收客户技术问题并协助解决。
3、依据项目要求完成各类技术文档整理工作。
岗位要求：
1、本科以上学历，计算机相关专业毕业，具备税务行业系统业务、技术经验者优先。
2、5年及以上工作经验，具备听指挥、务实、敬业、强执行力、高抗压性的要求，能适应加班。
3、熟练掌握LINUX操作系统的基本管理使用实操。
4、熟练掌握Oracle数据库系统的基本管理使用实操。
5、熟练掌握SQL、PL/SQL开发语言，能熟练编写sql，基本的存储过程，函数等开发技能。
6、熟悉MQ工具的基本使用。
7、熟悉WEBLOGIC中间件的使用及基本调优。
职能类别：
数据库工程师(DBA)
关键字：
oracle数据库中间件MQSQL
微信分享"
运维工程师,"工作职责:
1、负责对mscs系统运维，日常系统监控、问题排查，针对常见问题进行分析、处理；
2、负责系统建模对用户提供咨询、指导，向业务部门培训系统功能，收集业务部门需求；
3、负责组织协调集成测试、总体测试、用户测试及试运行工作；
4、负责编写系统操作手册，不定期出差。
任职资格:
1、本科以上学历，计算机及信息管理相关专业，制造业信息系统3年以上系统运维经验；
2、制造业ERP系统、SAP等系统建设3年以上工作经验；
3、熟悉与前端CRM系统对接、销售订单管理、订单流程处理、生产管理等关键模块；接触过有WCC/BPM等系统的优先；
4、具备独立完成软件操作手册等培训资料的编写能力；
5、具有较强的语言文字表达能力，具备较强的业务分析能力、逻辑思维和学习能力，能够主导需求调研和需求分析能力，具备良好的文档能力；；
6、具有良好的沟通技巧及积极的团队合作精神，具备较强客户服务意识；
7、善于发现问题，总结问题，给出解决方案；
8、对SqlServer/Oracle数据库结构、有一定经验。
职能类别：
运维工程师
微信分享"
运维工程师,"运维工程师
岗位职责：
1、基础要求：掌握华为或业界存储、虚拟化、云计算、服务器及大数据产品知识，具备相关产品的交付和维护经验，基础扎实；
2、加分项：熟悉Windows、linux、RedHat、Suse、VMWare等操作系统和Oracle、GaussDB等数据库，能够初步进行故障的判断和分析，能够查看相关日志者，拥有华为HCIE/HCIP认证证书者；
3、英语要求：须具备一定的读写能力，学习能力强。
工作职责：
1、负责IT产品和解决方案相关疑难问题的分析处理，对问题处理的质量和客户满意度负责，支撑客户网络平稳交付和运行；
2、从技术服务角度识别产品和解决方案的共性问题，提前识别和消除维护隐患，提出改进意见，持续促进产品和解决方案提升；
3、参与重大操作方案评审，保障重大操作成功，负责重点问题，包括重大事故的处理，对重大问题及时解决和重大事故及时恢复负责；
4、根据客户需求规划设计对应的解决方案，配合销售完成销售订单落地；
5、指定产品培训计划，并负责对生态伙伴，销售人员的赋能培训；
6、除应届生，具备一个或多个产品的知识及交付和维护的经验。
任职要求：
1、华为云架构师：本科及以上学历，具备网络、计算机、云计算应用背景，工作经验不限。
工作地点：

苏州、无锡、昆山、南通，前期在苏州工作，能力满足后可外派设立办事处。
职能类别：
运维工程师
关键字：
售前支持售后支持云计算网络虚拟化网络Linux
微信分享"
运维工程师,"岗位职责：
1.半导体产线内，物流自动化设备运营维护管理；
2.设备故障排除，故障分析及措施应对，持续提高机台稳定性；
3.设备Parts更换，维持保修，PM作业；
4.解除设备报警，维持设备正常工作状态，保证Line内设备正常运营；
5.日报，SOP，8D报告制作等；

任职要求：
1.学历大专及以上，自动化相关专业;
2.接受无尘车间工作环境，接受三班倒工作时间（不接受此两项者请勿投递！）
2.有半导体或电子行业2-3年经验者；
4.有责任心，上进心，沟通能力强，学习能力强，有管理经验者优先。

上班时间：
三班倒，上5休2，每天8H工作制
早班：6:00-14:00
中班：14:00-22:00
夜班：22:00-次日6:00

职能类别：
工程/设备工程师
关键字：
设备半导体设备
微信分享"
运维工程师,"岗位职责：
1、负责环境监测实验室仪器（色谱、质谱等）的日常维护、操作、质量控制和故障解决，确保设备稳定运行；
2、负责相关监测数据的统计、审核和相关性分析；
3、完成上级安排的其他工作。
任职要求：
1、***本科及以上学历，分析化学、应用化学、环境科学、环境监测等相关专业；
2、至少1年以上相关工作经历,有化学实验室仪器（色谱、质谱等）操作维护经验优先；
3、工作认真负责，踏实，有很强的学习能力、适应能力和动手能力，能承担一定的工作压力，良好的发现、分析和解决问题的能力；
4、具有良好的沟通协调能力和表达能力，具有极强的客户服务意识和团队意识；
5、有驾照，工作地点威海市。
福利待遇：
1、五险一金，带薪年假，半年奖年终奖；
2、常规工作时间：朝九晚五，双休，法定节假日休息（因实际工作需要调整）。
职能类别：
运维工程师
关键字：
运维实验室运维工程师安全运维检测质检数据统计数据分析质量保证
微信分享"
运维工程师,"（一）岗位职责:
1．负责华为云系统环境运维与搭建；
2．负责跟踪华为云平台主机资源使用情况；
3．负责华为云主机系统定期巡检；
4．负责Windows，Linux服务器操作系统的安全加固运维，包括防病毒，应用防护等；
5．负责定期对服务器进行漏洞扫描、端口扫描、弱密码扫描；
6.负责华为云主机的数据备份；
7.对华为云产品熟悉，能够完成资源选购预算表及资源购买方案；
8.处理领导交办的其他工作。
（二）任职资格：
1.电子/通信/软件等专业，大专以上学历，五年以上工作经验；
2.能够快速熟悉公司业务；
3.熟悉Linux常用命令，能够编写python、shell脚本；
4.熟悉中间件（nginx、kakfa）、数据库（mysql、redis、es）基本操作命令和使用，具备问题分析和快速处理能力；
5.熟悉ansible、docker、k8s等技术优先；
6.有容量规划、架构设计、性能优化经验者优先；
7.熟悉常见网络协议如TCP、HTTP、SSH、SNMP等，有路由器交换机防火墙操作经验者优先；
8.具备网络和信息安全知识和管理能力，实施安全管理措施，熟悉主流的Web安全技术，包括DDos攻击、SQL注入、XSS、CSRF等；
9.熟悉elk架构、熟悉Elasticsearch特性；
10.有华为云、阿里云、腾讯云经验优先；
11.具备相关信息安全资质认证优先（如HCNA-Cloud/HCNP-Cloud/ACP/RHCE/CCNP等）；
12.熟练操作PPT、WORD、VISIO等常规软件；

职能类别：
运维工程师
关键字：
运维运维工程师
微信分享"
运维工程师,"岗位职责：
1、负责客户使用致远协同管理系统提供运维服务，如：用户使用培训，问题排查与解决，服务器补丁更新，服务器巡检，客户问题咨询及解决等问题；
2、日常与客户进行需求沟通，并整理形成需求文档与解决方案文档；
3、完成领导交办的其他任务。
薪酬模型：
高底薪+高奖金+优厚福利
任职要求：
1、1年或以上企业管理软件公司的运维服务经验；
2、具有较好的沟通能力，进行用户培训，能够清晰地向用户传达软件使用方法；
3、具备SQLserver、Oracle及MySQL数据库基础操作和日常维护能力，了解企业信息化方面的基础知识；熟悉WINDOWS、Linux服务器系统及其维护。同时要求对网络与安全知识有一定的了解；
4、具备良好学习能力，能主动学习新的知识，具一定的文字与语言的组织与表达能力。
5、具备协同管理系统（OA）、ERP等系统的实施或运维方面经验者优先考虑；
6、具备良好的职业道德素养及团队合作精神；
7、计算机、管理等相关专业优先考虑。

员工福利待遇：
1、办公地点：交通便利，华师地铁上盖；
2、上班时间：咱5天7.5小时工作制，保证周末双休，法定节假日休息（家庭事业两不误）
3、五险一金：五项基本社会保险（养老、医疗、工伤、生育、失业）+公积金
4、工作环境：良好的工作环境和轻松愉快的团队氛围
5、奖金待遇：设有年终奖、年度奖金、节日福利、生日福利等
6、假期安排：享受国家规定的婚假、产假、带薪年假等
7、员工福利：零食、聚餐、拓展等形式的员工集体活动
职能类别：
软件工程师售前/售后技术支持工程师
关键字：
系统运维软件服务售后服务技术支持系统管理客户运维运维工程师数据库
微信分享"
运维工程师,"☆岗位职责：
负责公司相关软硬件产品和系统的部署、维护、系统加固，按需平滑扩容与升级，持续提升系统可用性、稳定性和性能效率；
跟进并处理现网问题和故障，评估系统可能出现的风险、瓶颈；
建立日常监测与巡检体系，***限度确保现网稳定运行，未雨绸缪，先发先决；
编写系统维护手册、用户手册等技术文档；
内部与客户的系统培训与指导；
公司网络环境、联网设备等的日常维护；
公司安排的其它工作事项；

☆技能要求：
大专以上学历，计算机相关专业，2年以上运维经验；
精通Linux系统，掌握常用的指令，熟悉Windows系统；
熟悉常用开源软件的安装与调优，如：JDK、MySQL、Nginx、Redis、Kafka
熟悉网络基础知识，熟悉TCP/IP、HTTP等网络协议；
熟悉Shell、Python脚本，能根据运维需求快速开发相应脚本；
良好、规范的文档（Word、Excel）编写能力；
强烈责任心与主动性，自我驱动力强；
良好的沟通能力、团队合作精神；
良好的抗压能力，优秀的学习能力，独立分析解决问题能力；

有MySQL、Redis、Kafka、HBase主备、集群环境搭建、维护经验者优先；
有Docker，k8s等容器使用、维护经验者优先；
有Zabbix使用经验则优先；

能接受短期出差。
职能类别：
运维工程师
关键字：
运维系统维护部署linux服务器
微信分享"
运维工程师,"工作职责:
1、负责各产品线服务的稳定、高效运行；
2、各产品线服务架构评审，并能提出设计，规划建议；
3、维护各项服务，持续查找并修复问题，做保障业务稳定运行的幕后英雄；
4、及时响应各种故障报警，能够快速解决问题恢复业务；
5、积累系系统及应用运维的***实践，制定运维规范和策略，并实现文档化；
6、通过技术手段进行成本控制及优化，通过工具化及流程提升服务管理效率。
任职资格：
1、熟悉Linux系统，5年以上Linux系统管理经验，具有线上生产环境运维经验；
2、熟悉ELK、Prometheus、Grafana的使用及调优；熟悉redis、kafka、zookeeper、LNMP等常用服务的集群架构、部署、配置调优；
3、熟悉虚拟化和容器技术，包括但不限于Docker、Kubernetes。了解其原理并能够熟练配置、使用；
4、掌握Shell、Python、Golang中的至少一门语言，能够编写运维脚本；
5、掌握DevOps、持续集成相关知识和工具，能够制定规范，推进业务线持续集成工作；
6、具备较好的沟通能力，文档整理能力，较强的自我驱动能力，追求极致的责任心。
职能类别：
运维工程师
关键字：
运维维护技术支持it网络计算机系统维护运维工程师
微信分享"
运维工程师,"需要承担集团客服项目、车联网项目日常运维工作
1、与上级沟通，根据上级要求，制定日常所需的工作计划；
2、安排组员完成日常工作，并给与相应支持；
3、积极与不同部门进行协调，提供技术支撑，确保运维工作有序进行；

工作内容：
1、遵守运维准则，依规完成日常平台的监控及维护工作；
2、配合开发人员完成上线任务，为突发事件提供技术支撑及解决方案；
3、完成日常工作记录及统计，做好相关数据整理及备份工作；

运维人员工作时间：轮班制

技术要求:
1、会写shell或其他脚本语言
2、有redis、tomcat、mq、nginx等环境配置经验
3、精通Linux系统的使用和配置，熟悉Linux系统原理，有丰富的定位解决系统故障、优化性能的经验
4、熟悉大型平台系统架构，以及相关服务的部署调优
5、3年及以上运维工作经验
6、有电信运营商工作经验者，会独立部署Zabbix监控平台优先
7、有较强的责任心，对工作认真负责。有较强的独立性和主动学习能力，良好的沟通表达能力和团队协作能力，能够接受7*24轮班制
职能类别：
运维开发运维工程师
关键字：
运维维护
微信分享"
运维工程师,"工作职责:
1、负责办公电脑软硬件、各类IT外设（印机，打印机，传真机、投影仪等）、固定资产的日常维护及管理；
2、负责公司内部接入层网络维护；
3、负责对公司员工在使用过程中出现问题的进行技术支持；
4、完成领导交办的其他工作任务；
任职资格:
1、大专以上学历，计算机相关专业；
2、一年以上IT运维经验，对电脑故障做出快速判断及解决；
3、精通计算机硬件知识，熟悉域环境，能独立进行操作系统及软、硬件的安装诊断，排错和维修；
4、具备一定的网络知识，能独立解决网络问题；
5、良好的客户服务意识、沟通表达能力、总结能力、责任心、亲和力、团队协作精神和心理承受能力；
6、医药行业工作背景者优先;
职能类别：
运维工程师
关键字：
软件硬件固定资产管理ITIT外设网络维护
微信分享"
运维工程师,"岗位职责：
1、负责客户的技术支持工作；
2、负责系统产品的安装部署；
3、解答用户日常使用中的问题，并协助诊断和解决；
4、及时响应、快速解决客户问题；
5、收集客户使用反馈及投诉，定期总结反馈产品问题，并对产品的改进优化和新品的开发提出积极建议；
6、负责客户培训

任职要求：
1、计算机、网络、通信相关专业（应届生亦可）
2、熟悉网络技术及TCP/IP协议
3、具备良好的沟通及协调能力
4、具备良好的书面及口头表达能力
5、熟悉VOIP行业、IP话机、网关及呼叫中心业务者优先
6、有Linux、MySQL基础知识优先
6、有大客户技术支持经验者优先
职能类别：
技术支持/维护工程师
微信分享"
运维工程师,"技能要求：
Linux，Windows，系统运维，网络
1.开展视频监控、综合布线、广播、本地网络、信息显示等建筑智能系统（弱电系统）的相关软硬件设备、设施的维护管理；
2.开展系统配置的记录和变更管理、系统权限管理、信息安全配置；
3.配合系统的升级完善，开展试运行等调试工作，对新建系统进行适应性配置；
4.开展维护技术管理，学习并采用维护流程化管理，撰写系统维护和运行资料。

任职要求：
1.大专及以上学历，计算机类相关专业优先，1年以上公司智能建筑或弱电系统维护经验优先；或有基本的系统应用概念，能学习理解智能建筑系统中有关视频、广播等系统的基本概念和知识；
2.有思科、华为、华三网络设备的调试建设经验或维护经验（知识）者优先；有windows、linux等主流操作系统、服务器、数据库管理等经验和知识者优先；
3.具有较强的故障分析能力，能通过适应和学习对弱电或智能系统故障进行诊断、测试、正确处置；
4.具有良好的沟通表达能力和服务意识。
5.欢迎主动性强，有实践学习动力的应届毕业生，从实习工程师培养成为有经验的系统维护工程师，2年内作为培养干部加以提拔。
职能类别：
运维工程师
关键字：
运维维护技术支持it系统维护运维工程师
微信分享"
运维工程师,"岗位职责：

1、熟练运用公司产品，解答客户提问并落实问题，解决用户使用系统中出现的问题；

2、收集用户反馈，收集并处理系统使用问题；

3、完成部门经理安排的日常工作。



任职要求：

1、计算机、通信、电子或相关专业，大学专科或以上学历；

2、有良好的软、硬件知识及网络技术基础，熟练运用Office、SQLServer数据库及良好的文档写作能力，具备编写SQL语句脚本的能力；

3、熟悉Windows各版本的操作系统使用及故障诊断，具备服务器端及客户端操作系统恢复及重新安装的能力；

4、工作严谨，计划性强，善于分析思考问题，有责任心，勤奋踏实，良好的服务意识与团队合作精神、敬业精神；

5、有良好沟通能力和逻辑思维能力，能够和开发人员进行快速有效的沟通，具有良好的沟通、协调、计划、组织、执行、风险控制能力，具有高度的责任心和团队合作意识；

6、相关专业毕业应届生，相关工作经验一年以上者优先。
职能类别：
技术支持/维护工程师
关键字：
技术支持运维系统运维运维工程师工程师
微信分享"
运维工程师,"负责在客户现场(南京-河西)实施部署及更新公司的软件产品；
负责维护公司软件产品的配置管理；
负责搜集并分析用户反馈的问题，及处理情况的跟踪汇总；
负责保证各软件产品的配置环境稳定；
负责完成领导安排的其他工作。
任职要求
大专及以上学历，计算机、软件工程及其相关专业优先，1年以上相关工作经验；
熟悉Linux操作系统，熟练使用Linux命令；
熟悉SQLServer、DB2、Oracle、PostgreSQL等数据库，熟练使用sql语句；
熟悉SQL常规的查询操作者优先；
熟悉Windows服务器、网络通讯等；
熟悉Linux服务器优先；
具备强烈的责任心，优秀的团队合作精神及执行力；
具备较强的沟通能力，抗压能力。

职能类别：
配置管理工程师软件工程师
关键字：
Linux、SQLServer、DB2
微信分享"
运维工程师,"工作地点：北京（国家开发银行等）
1.负责无纸化会议系统的管理，监控和维护；负责与用户业务指导和支持。
2.负责解决客户系统使用问题，包括使用培训、误操作解决。
3.维护所负责的系统软硬件例行操作、紧急维护，故障处理；研究、分析系统软硬件，并执行系统软硬件的安装、测试、验收、上线作业。
4.对客户的反馈意见及时收集并反馈项目负责人。
5.对组织安排的其他系统运维性工作进行督办。
6.项目组内部工作的协调，并掌控项目进展情况。
7.所负责项目的故障处理，报告及数据统计等日常工作。

专业素质要求：
1.本科及以上学历（学信网可查），计算机相关专业，党员优先考虑，1年以上大型机房维护工作经验；具
备IT运维管理能力。
2.熟练使用Linux和Windows等计算机系统；会用MySQL日常命令；负责系统安装部署
等。
3.熟悉SG-VCS,VMware者优先。
4.性格开朗，吃苦耐劳，积极主动，乐观向上，富有团队精神，具有良好协调沟通能
力，能承受较大工作压力和工作强度，具有良好的工作态度与职业精神。
5.具备良好的报告、总结等文档编写能力。
6.有相关系统运维行业从业经历者优先。
职能类别：
运维工程师
关键字：
计算机运维驻场
微信分享"
运维工程师,"岗位职责：
1、负责办公区所有网络通讯、服务器等设备规划、调试、维护工作，并负责桌面维护工作；有独立设计规划网络的经验；
2、负责西安研发中心办公电子流建设；完善钉钉线上审批流；
3、负责办公区和总部网络VPN，及日常网络策略配置，无线优化等；
4、员工入职离职电脑发放及回收，日常资产管理工作；
5、负责公司内部员工办公PC软硬件故障处理（PC、有线网络、无线网络、投影仪，打印机，办公软件等)；
6、网络设备日志收集，出口流量监控，流量调整等；
7、协助行政完成部分办公维护工作。

详细任职要求：
1、***本科及以上学历，3年以上网络技术相关经验；有思科、华为相关认证优先考虑
2、熟悉主流厂商（Cisco，H3C，华为等）网络设备和主流操作系统（windows,Linux）部署及运维，有相关证书者优先。
4、精通TCP/IP网络相关协议，熟悉IPSecVPN、SSLVPN、MSTP、SD-WAN、NAT\MPLS原理，具有实际部署和运维经验；
5、熟悉Cisco、H3C、华为、深信服、飞塔等业内主流厂商的产品；
6、精通WINDOWS、Ubuntu、CentOS服务器部署；
7、具有一定的桌面工作经验，可以独立处理常见的计算机软硬件、投影仪，打印机等配置、故障排除；
8、具有良好的团队合作精神；善于沟通，责任心强，有团队精神，具有独立分析和解决问题能力。
职能类别：
网络工程师(IT工程师)
关键字：
it网络机房管理服务器管理信息安全办公管理技术支持计算机
微信分享"
运维工程师,"1、大专及以上学历，电子信息工程、软件工程、计算机专业为佳，了解电力系统者优先考虑；
2、具备相关的行业背景者优先，掌握linux基本命令语句与数据库（类似于达梦的国产数据库）增删改查等；
2、有较强的学习能力和主动性，能胜任高强度的工作；
3、性格好、沟通协调能力强，有良好的团队合作精神和严谨的工作态度。
4、本科及以上优先考虑！

岗位职责：
1、电力调度控制系统D5000系统维护：
电力一次接线图图形图维护
日常调度报表统计。
职能类别：
运维工程师
关键字：
运维电力国家电网
微信分享"
运维工程师,"岗位职责：
1、负责处理业务系统出现的各种故障，快速定位，分析原因；
2、优化系统，负责设备和系统的扩容等
3、系统基线、漏洞等安全修复
4、负责生产环境自动化工具编写，提高运维效率和质量
5、负责业务维护文档，故障演练手册；
任职要求：
1、专科以上学历，计算机/网络类专业优先；
1、了解Linux系统以及优化，熟悉LAMP和LNMP，具备Linux下编程经验，熟练使用grep/awk/sed等系统工具，擅长(shell/python)脚本语言编程，实现自动化运维；
2、熟悉主流开源软件(Nginx/Apache/Redis/MySQL/docker等)的配置及调优
3、熟练掌握Windows、Linux操作系统的安装、操作和维护
4、对工作极具热情，优秀的团队合作精神，积极主动，创造性强。
职能类别：
运维工程师
关键字：
运维技术支持运维工程师计算机维护it系统维护
微信分享"
