name,position_desc
,
Android开发,"【岗位职责】
1、能与产品经理相互配合，能够理解产品需求并参与讨论，独立开发功能模块，有优化程序代码的能力，能完成移动产品的开发；
2、有能力快速掌握公司现有Android框架代码并熟练应用，并能持续优化现有开发框架，以适应业务的发展；
3、能够解决项目中遇到的各种故障和突发问题；
4、会Android原生代码+HTML5混合开发者优先；
5、会Android逆向工程分析开发者优先；6、熟悉Android底层框架或中间件相关开发者优先。

【任职要求】
1、本科及以上学历，计算机相关专业或数学相关专业，2-3年工作经验；
2、Android和Java基本功扎实，熟悉Linux优先；
3、有参与两到三个公司级别的项目的作品；
4、了解客户端与服务端相关知识，具备对技术整体思考和推动的能力；5、抗压能力强，有能力保质保量完成开发计划。

【公司福利】
1、商业险、五险、公积金12%；
2、项目奖金、十三薪；
3、日工作时长7H、弹性工作制、周末双休、法定放假、转正即享5天带薪年假；
4、加班计薪/调休、餐补、交补；
5、每日免费提供水果、零食、饮料、日用药品；
6、不定期节日福利/团建旅游；
7、一线沿江风景、拥有员工餐厅、娱乐区、拍摄场景间、配音间等七千多平方场地。
职能类别：
Android开发工程师
关键字：
android开发xposed逆向Activityview
微信分享"
,
Android开发,"公司有良好的发展平台，有优秀的研发团队。
工作职责
1.维护、迭代公司现有项目APP;
2.参与开发新项目研发迭代；

 技能要求：
1、本科以上学历，有独立上线项目加分
2、独立完成程序开发、熟悉 SDK性能、熟练使用 AS 、 Git 等开发工具 
3、熟悉 Android 开发平台和框架原理, 布局各种组件、网络通讯、数据存储、动画和控件的使用 等常用工具； 
4、熟悉OKhttp、 RxJava 框架多线程编程熟悉网络协议、扎实的 Java 基础； 
5、有3年以上安卓独立开发经验 
6、具备较强的学习和问题分析能力，有良好的团队协作意识，工作积极主动，乐观，具有强烈的责任心。
职能类别：
Android开发工程师
关键字：
android安卓android开发安卓开发
微信分享"
,
Android开发,"岗位职责：
1、负责基于 Android Framework 层的应用开发和优化;
2、负责制定客户端 App的 技术方案和框架设计，并参与服务端的相关设计；
6、对产品需求进行前期分析，保证模块设计方面正确理解项目需求；
3、按照开发需求，按时高效完成程序设计和开发，对程序的健壮性、扩展性以及性能负责
5、能很好的适应团队合作，随时为整个团队提供自己的专业技术建议。

任职要求：
1、有1年以上 Android 平台软件开发经验，电子、计算机类大专以上学历；
2、熟悉 Android 主流的开发框架如 OkHttp，Glide，LiveData，GreenDao 等；
3、熟练使用 Android 下常用控件开发和常见设计模式
4、熟练掌握屏幕适配、自定义 View、内存管理、动画、网络优化等开发技巧；
5、具有较强的编码能力，代码风格良好；
6、具备较强的学习能力和沟通能力，具备较好的团队合作能力和责任感。
7、有智能家居，TV 盒子端项目相关工作经验的优先
职能类别：
Android开发工程师
关键字：
android安卓安卓开发软件开发android开发开发
微信分享"
,
Android开发,"职责及经验要求：
1、具有强烈责任心，能吃苦耐劳，具有强烈的学习意愿和学习能力，追求自我发展，具有团队精神，工作严谨踏实；
2、具有良好的表达和沟通能力；具有较强的承受压力的能力；
3、熟悉移动网络及相关通讯协议、有移动通讯软件使用和设计经验者优先。

专业技能要求：
1、计算机专业，大学本科学历，一年以上工作经验；
2、熟悉JAVA语言；
3、熟悉Android SDK，并有项目开发经验；
4、精通面向对象设计；
5、具有较强的源代码阅读及学习能力；
6、英语良好，并能轻松阅读专业资料；
7、熟悉XML并具有一定的编程经验，熟悉网络异步应用的开发模式，并具有实际开发经验；
8、其他程序开发专长。

工作内容概要描述：
1、学习并配合项目经理为客户进行软件的定制开发；
2、参与研发组进行软件的升级设计及应用开发；
3、对项目组进行技术支持。
职能类别：
软件工程师
关键字：
开发android安卓
微信分享"
,
Android开发,"工作职责：
1.根据产品的需求进行Android产品的开发，对相关模块做重构和优化；
2.对Android平台开发技术进行研究，能够快速定位定位和解决技术上的疑难问题，不断提升App的用户体验，保证App的稳定性；
3.完成核心、重要模块的设计、重构、编码以及相关文档。
任职资格：
1.计算机或相关专业毕业，本科及以上学历，3年以上Android开发经验；
2.熟练掌握git，熟练掌握android studio开发工具及各种性能调优；
3.有较强分析和解决问题的能力，工作积极主动，有一定的抗压能力，良好的团队合作意识；
4.有良好的产品意识，学习能力强，认真负责，乐于协作；
职能类别：
Android开发工程师
微信分享"
,
Android开发,"1、参与Android软件的设计、开发、调试，负责应用的设计、开发、调试及后续的维护工作等；；
2、参与手机应用软件模块的设计和接口实现，根据开发进度和任务分配，独立完成相应模块的软件设计、开发和调试任务，并对产品进行测试优化完善，保证产品质量，并解决和攻关关键疑难问题；
岗位要求：
1、专科以上学历，计算机软件或相关专业，一年以上Android应用实际开发经验
2、具有扎实的Java语言基础，具有良好的代码阅读能力以及编程风格；
3、熟悉Android开发框架及平台原理，熟练运用Android标准控件，能够定制UI控件、 常用布局和动画特效；
4、有良好的表达、沟通交流技巧、团队协作能力；
5、具备优秀的职业素养，能承受一定的工作压力；有良好的适应能力和学习能力；
6、有IM或跨平台开发经验（H5/RN/flutter）优先。


职能类别：
Android开发工程师
关键字：
安卓安卓开发android
微信分享"
,
Android开发,"1.负责Android平台的应用设计.开发和调试；
2.独立开发Android应用程序，负责相关技术文档的编写工作；
3.维护和优化相关的产品的质量.性能以及用户体验；
4.学习和分享新技术，不断提升技术能力和工作效率；
5.积极解决团队协调及合作过程中遇到的问题。
任职要求：
1.3年以上Android软件开发经验，有发布上线的产品开发经验；
2.熟悉Android平台下的高性能编程及性能调优，掌握Android SDK中开发框架与消息模型3.了解Android开发的流程与过程.能够熟练编写Android应用程序；
4.熟悉掌握JAVA开发，深入了解 Android 平台内存管理/进程管理/任务管理机制，对移动网络的特点有较为深入的理解和经验；
5.开发基础良好，理解设计模式，在项目或产品中有很好的设计实践；
6.具备较强的团队精神.学习能力，良好的表达和沟通能力，工作认真负责。
职能类别：
Android开发工程师
微信分享"
,
Android开发,"Android开发工程师
岗位职责：
    1、负责根据产品的规划进行需求分析细化，进行功能设计开发；
    2、负责项目开发任务，进行代码评审、解决工作过程中的关键性问题；
    3、负责制定并根据开发计划进行开发工作，并按时保质保量完成后提交质保测试与客户验收；
    4、负责编写和评审整体架构、概要设计、详细设计、技术评估、技术实现等相关文档。
任职要求：
    1、统招本科以上学历,三年以上Android平台实战开发经验；
    2、熟悉Java和面向对象程序设计，对设计模式有深入理解；
    3、熟练掌握多线程程序设计技术，Android平台UI、线程、消息和进程通信机制；
    4、熟悉Linux系统原理并有一定的开发经验，熟悉Android体系架构，framework和底层实现。
    5、有责任感和团队精神，善于沟通与合作。
    6、有媒体、社交通讯开发经验优先。
    7、有UniApp插件开发经验优先。


职能类别：
Android开发工程师
关键字：
android安卓安卓开发android开发
微信分享"
,
Android开发,"1、负责Android APP的开发与调试工作；
2、负责Android APP的需求定义、系统设计、详细设计、编码以及相关文档撰写；
3、参与产品研发各阶段的评审、开发及测试，确保产品符合设计要求，保证产品研发质量和效率；
4、规范代码和文档的编写和维护，持续的完善和迭代产品，提高产品功能和性能。
岗位要求：
1、全日制大学本科及以上学历，计算机相关专业；
2、五年以上Android应用开发经验，具备扎实的Java编程基础，精通Android开发平台框架原理及基本组件使用；
3、熟练掌握Android的API，精通Android的体系结构，掌握Android中界面绘制、后台运行、数据存储等的原理，熟悉json、xml、http、TCP/IP协议的实现；熟悉Android下的安全技术；
4、能独立进行应用程序开发和移植，保证APP顺利发布，且有良好的代码习惯，代码结构清晰，命名规范；
5、学习和理解能力强，具备一定的系统分析能力及独立思考解决问题的能力，能提出解决方案并落实；
6、善于沟通和合作，有良好的团队合作意识和较强的责任；              
7、熟练使用SVN、GIT等版本控制软件一种以上；
8、具备一个或二个以上的已上架或正式交付使用的成熟项目者优先。

职能类别：
Android开发工程师
关键字：
android开发android安卓开发
微信分享"
,
Android开发,"岗位职责：
1、参与产品需求的讨论工作；
2、根据概要设计编写详细设计；
3、根据需求、产品设计方案，负责Android软件开发工作，并保证开发质量；
4、保证分配的任务按时完成；
5、对现有产品代码的维护、优化工作，提高产品质量和用户体验；
任职要求：
1、大专以上学历，1年以上工作经验；计算机相关专业；
2、熟练软件开发技能（Android）、掌握所属行业的相关专业知识和业务流程；
3、具有良好的学习能力，逻辑思维能力；
4、具有良好的沟通能力和团队协作能力；
5、具有较强的抗压能力；
6、具有善于思考和钻研精神；
职能类别：
Android开发工程师
关键字：
android安卓软件开发android开发开发安卓开发
微信分享"
,
Android开发,"岗位职责：
1. 负责智能硬件平台系统Apps开发及功能迭代；
2. 负责出门问问手机App现有功能的维护和新功能模块开发；
3. 负责App性能及内存调优工作；

职位要求
1、专业不限；
2、具备良好的团队协作、沟通能力和敬业精神；
3、有较强的系统分析能力、项目设计开发能力；
4、人品优秀，诚实、稳重，工作认真、负责，具有较强的责任心；

公司福利：
1、五险一金，餐补、话补；
2、签订正式劳动合同，完整合规的公司福利，给予完善的绩效考核，年终奖金及定期调薪；
3、员工旅游+每季度员工聚会+员工生日会+节日礼物，丰富的业余集体活动（拓展，旅游，聚餐，年会等）；
4、每年享受国家规定的带薪年假、法定节假日等福利；
5、丰富的企业文化活动，打造快乐活力的工作氛围；
工作时间:9:00-17：30，周末双休，法定节假日带薪休假
职能类别：
Android开发工程师软件工程师
关键字：
android安卓安卓开发软件开发android开发软件工程师开发工程师
微信分享"
,
Android开发,"岗位职责：
1、负责Android平台客户端软件开发、调试、适配及维护工作； 
2、根据产品需求完成软件实现并配合测试、运营等其他部门，提供产品相关技术支持；
3、软件模块的性能优化以及软件问题的快速分析和修复；
任职资格
1、计算机或相关专业毕业,三年以上Android系统开发经验；
2、熟悉Android平台的架构，熟悉Android SDK，熟练掌握Android中布局使用、控件使用、界面绘制、后台运行、数据存储、多线程等操作及原理；
3、具有应用内存管理、性能调优等方面经验；
4、有蓝牙ble开发工作经验优先；
5、有地图应用开发工作经验优先。
职能类别：
Android开发工程师
关键字：
android
微信分享"
,
Android开发,"工作职责：
1：对接项目经理和产品设计师进行APP开发，能分解开发工作、制定开发计划并实现产品相关业务功能
2：对接测试工程师，及时响应并解决APP中的各种bug
要求：
1：大专以上学历
2：两年以上Android开发工作经验
3：逻辑思维清晰，有较好沟通能力和团队协作精神
4：熟练掌握Android Studio等开发工具使用，具备良好的Java语言开发能力，熟悉Android App内各种组件的工作流程，能熟练进行App交互界面开发及实现动态效果
5：有微信小程序开发经验者优先
6：有消息推送、JNI开发、投屏、c开发经验者优先
职能类别：
Android开发工程师
关键字：
androidAPP开发JavaJNI开发JNI开发
微信分享"
,
Android开发,"1、熟悉Android应用开发，具备开发完整Android应用的经历，能够独立开发完成app；
2、熟练使用Android各种控件、多线程、网络通信，数据库等操作；
3、对Android系统应用管理、进程管理、内存管理、Activity管理机制有一定了解理解；
4、熟悉串口通讯；
岗位职责：
1、大专及以上学历，二年以上Android开发经验，有作品及简历描述；
2、根据公司产品策略，开发Android平台上的应用程序；
3、参与客户端产品的架构设计；
4、具备良好的分析、解决问题的能力，接受能力强，能很快学习和掌握新技术；
5、根据用户体验反馈意见对产品优化；
6、做过大型商城app优先。
职能类别：
Android开发工程师移动开发工程师
关键字：
android安卓安卓开发android开发软件开发
微信分享"
,
Android开发,"岗位职责：
1、Android平台应用开发以及Framework系统定制
2、与团队共同完成应用软件的开发设计工作
3、维护现有系统稳定，分析、解决问题
4、具备参与应用软件架构设计的能力
5、应用兼容性调试
任职资格：
1、大专以上学历，计算机相关专业。两年以上工作经验。
3、熟悉C、C++、JAVA编程语言，熟悉面向对象编程以及设计模式。
3、两年或以上Java/Android应用开发经验，且熟悉Android Framework层系统架构。
4、具备良好合作态度及团队精神，并富有工作激情、创新力和责任感，能承受一定的工作压力。
5、至少熟悉MTK，展讯，RK，Allwinner，Amlogic平台中的一个
职能类别：
Android开发工程师
关键字：
androidMTKRK展讯
微信分享"
,
Android开发,"1. 负责Android平台的移动应用设计和开发；
2. 参与开发及维护公司的各Android应用；
3. 配合产品经理进行需求分析,研讨技术实现方案，进行应用及系统整合；
4. 编写代码注释和软件技术文档；
5. 根据产品开发进度和任务分配，完成软件系统代码的实现；
6. 完成程序的单元与集成测试，协助测试工程师制定测试计划,定位发现的问题；
7. 根据需要不断修改完善产品，保证产品开发内容的保密性；
8. 有音视频相关的开发经验。

岗位要求：
1.本科及以上学历，2年以上Android开发经验，有独立项目或者完整app开发经验；
2.精通Android开发平台及框架原理，熟悉Android开发的所有机制，对Android系统应用管理、进程管理、内存管理、Activity管理机制有深入理解；
3.熟悉Android SDK 熟悉Android的UI网络数据库框架；
4.有良好的面向对象分析、设计能力、规范的编码风格和良好的文档习惯，能够设计出较规范的客户端架构；
5.有性能和稳定性优化经验，熟悉常见的性能稳性定策略，对用户体验有追求，有良好的自测习惯。
职能类别：
Android开发工程师
微信分享"
,
Android开发,"岗位职责：

1、负责Android framework模块的开发和维护工作；
2、支持应用软件工程师和系统软件工程师，完成UI界面的开发；
3、其他与Android Framework相关的工作。

任职要求：

1、计算机及其相关专业，本科以上学历；
2、3年以上Android平台开发经验，熟练掌握Java以及C/C++语言开发；
3、精通framework者优先；
4、精通Android View系统及其绘制流程，精通Android 事件传递流程；
5、熟悉Android框架、JNI开发；
6、熟悉Android编译系统，能熟练编写makefile；
7、熟悉ActivityManager、PackageManager、InputManager、WindowManager；
8、曾从事Android智能电视开发相关工作者、对android性能优化有经验与见解者优先，熟悉Linux kernel，asm汇编，或者Java虚拟机之一的优先；
9、具备扎实的编程基础和良好的编程习惯，具备一定的算法分析和实现能力；
10、具备良好的团队精神和沟通意识，责任心强，工作认真细致，有良好的抗压能力
职能类别：
软件工程师
关键字：
开发人员安卓Android开发JavaC/C++
微信分享"
,
Android开发,"1、计算机相关专业，本科或以上学历；
2、具备扎实的计算机理论知识基础和丰富的实际项目开发经验，对软件架构和编程方法学有深入的认识，
对内存管理、多进程/多线程开发、网络通信、数据库操作等主要开发领域都有相当深入的理解和实践经验；
3、具备5年以上软件开发经验，精通Java编程，对面向对象的开发有深刻认识；
4、熟悉Android系统架构及相关技术,有3年以上Android 开发经验，具备1年及以上android架构开发经验,有NDK，JNI开发经验优先;
4、精通Android平台上的应用开发,熟练应用网络API，熟悉Socket/HTTP、Android线程、进程通信机制；
5、熟悉现有Android设备，有适配经验，熟悉移动设备的开发特点，性能调优；
6、熟悉Android软件的开发、测试、分发流程，熟练掌握Android开发工具和测试工具的使用；
7、良好的团队协作精神，较强的主动性，勇于承担任务，具有良好的沟通能力；
8、学习能力强，有较强分析和解决问题的能力，工作积极主动，良好的责任感和严谨工作作风，对移动产品有浓厚兴趣。
1、熟练掌握Eclipse+Adt和AS
1、能承受工作压力，并能独立完成项目；
2、良好文档习惯，有协同开发意识。
职能类别：
高级软件工程师
关键字：
NDKJNISocket
微信分享"
,
Android开发,"有Android移动端产品开发经验，熟悉整体上架流程。有蓝牙、地图相关背景经验能够较好得适应项目。
任职资格：
1.2年左右Android开发经验; 
2.熟悉Android下网络通信机制，对HTTP有较深刻的理解和经验，有网络编程经验； 
3.熟悉AndroidSDK、熟悉Android常用控件。
4.具有J2ME或Java开发经验优先考虑。
工作职责：
1.负责Android移动端开发/维护。 
2.依据业务需求进行Android平台新技术研究。 
3.能够独立完成单个APP的开发工作。
职能类别：
Android开发工程师
关键字：
android安卓安卓开发软件开发android开发
微信分享"
,
Android开发,"职位描述：
1.负责Android平台framework层服务架构设计和开发；
2.跟进及解决客户及测试反馈的软件相关问题；
3.负责技术文档的编写和维护。
职位要求：
1. 三年以上Android framework层开发经验；
2. 深入理解Android 平台架构，熟练掌握JNI开发，具有较丰富的Java语言和C/C++语言开发经验；
3. 深入理解android系统Service、Binder、callback等机制；
4. 熟练使用android调试工具，能快速定位问题；
5. 具备较强的学习和问题分析能力，工作积极主动，团队协作意识强。
职能类别：
软件工程师
微信分享"
,
Android开发,"- 我们是中国连锁企业前25强的便利店，致力于创新 新零售、现代化便利店商业模式。
如果您有兴趣，在投简历前或投简历的同时，也欢迎到华东的喜士多、 华南的喜市多门店看看。
- 我们无法保证你的工作轻松无压力，却能给你行业最新最潮的专业平台。
- 我们欣赏个性张扬的你，鼓励你尽情放飞自我，你与美好生活的距离，可能就差这一份工作了。
- 我们希望你除了循序渐进的完成公司目标之外，也有能力让自己的身体保持健康，我们不要你996；
- 如果你喜欢在家工作，而且能够自律，我们也不要管你，只要你兼顾工作学习、生活娱乐与身体健康。
时间自己安排，不赶公交不打卡，只要完成任务，一周有6.5天都将是周末。你也可以申请在家里工作。
- 只要您能胜任以下任意岗位，懂的越多收入就越高，工作也就越愉快！

【java开发】
如果您：
- 熟悉Java Web编程，如JSP、Servlet、HTML、JavaScript、JSON等；
- 精通HTML/XML、JavaScript、CSS等页面技术、JSP编程；
- 对Oracle,MySQL等关系数据库有一定了解；
您的工作范围可能有：
- 负责公司内部网站开发和维护；
- 负责对网站进行部署、实施与测试；
- 负责解决Web开发过程中的技术问题；
- 负责公司后台开发维护。

【Android 开发】
如果您：
- 熟练Android开发，熟悉Android SDK以及相关配套工具
- 使用过Kotlin、Jetpack进行开发
如果您能提供以下信息，将更有效率地推进沟通的速度：
- 已发布过作品请提供项目名或下载地址
- 有开源项目者，提供github帐号更佳
- stackoverflow.使用者，提供问题链接更佳

【SQL 开发】
如果您：
- 精通SQL，使用过PLSQL Developer 开发工具；
- 对Oracle数据库有一定的了解；
如果您具备以下的任意x项，将会是加分：
- 具有良好而规范的编程习惯和技术文档编写习惯；
- 熟练使用常用数据库；
- 思路清晰，善于思考，分析及解决问题的能力；
- 有良好的沟通能力和团队合作精神，并富有工作激情、创造力和责任感
- 有数据库开发工作经验。

职能类别：
软件工程师
关键字：
androidjava数据库sql安卓软件开发安卓开发软件工程师
微信分享"
,
Android开发,"工作内容
1)计算机相关专业，本科及以上学历，4年以上Android开发经验；
2)扎实的Java语言基础，熟悉Android开发流程、平台架构和Android SDK；
3)熟悉Android系统的网络编程，HTTP、HTTPS、TCP/IP等通讯协议；
4)有Arcgis，百度地图等地图类开发经验优先；
5)有H5，react native开发经验优先；
6)责任心强，工作态度积极，优秀的团队合作和沟通能力。

职位要求
1)参与公司Android平台应用软件产品研发工作，根据产品需求开发移动终端应用；
2)负责Android App客户端的技术攻关、优化和难点研究；
3)根据项目任务计划按时完成软件编码和测试工作；
4)按照开发流程编写相应模块的设计文档；
5)解决研发过程中的关键问题和技术难题；
6)协助开发经理保证研发的工作质量和进度
7)对常用的开源库有一定的理解；
8)对网络通信有较为深入的理解。熟悉GIS相关研发
9）一年需要出差3个月，每次1个月可回


职能类别：
Android开发工程师
关键字：
安卓开发android
微信分享"
,
Android开发,"岗位职责

1、 辅助进行系统需求分析和整体设计工作；
2、 根据设计文档或需求说明完成代码编写、调试、测试和维护工作；
3、 编写详细设计开发文档；
4、 分析并解决软件开发过程中的问题；
5、 协助测试工程师制定测试计划，定位发现的问题；
6、 配合项目经理完成相关任务目标。
7、 独立开发UI界面，能熟练使用各种开发接口
8、 熟练使用WEB服务

任职资格

1、 年龄22-38岁,专科以上学历，计算机等相关专业，二年以上Android开发经验，具有多个成熟产品开发经验, 有多个成功的Android产品研发经验。对软件和电子设备有强烈兴趣；熟悉OFFICE办公软件，能编写规范的文档；
2、 精通JAVA、Android OS平台与JAVA SDK、Android SDK开发；
3、 熟练C/S架构项目开发，熟悉MVC、OOAD架构模式 ；
4、 精通Android开发架构和API调用，熟悉Socket、 HTTP、TCP/IP、RTMP、RTMPS、HTTPS通讯协议等相关技术；
5、 熟练Android Framework和底层设计原理及组件调用；
6、 了解GSM、3G、SMS、GPRS、TAPI等技术；
7、 精通SSH 架构和开发模式者优先；
8、 要求了解基本网络知识，可以独立排除网络及计算机设备故障。熟悉网络视频技术处理；
9、 逻辑思维能强，善于业务逻辑分析与归纳总结；
10、 有较高的审美修养，有一定的平面设计基础，熟练掌握UI界面的设计，熟悉常用平面设计软件；
11、 思维开阔，创新意识强，具有独立解决问题的能力；
12、 诚实敬业、踏实肯干、工作认真负责、善于学习，拥有良好的沟通技巧，拥有强烈的团队合作精神，拥有强烈的责任感及进取精神；
13、有大中型企业应用程序或教育类或视频桌面应用程序开发经历优先考虑。



职能类别：
软件工程师
关键字：
android安卓软件开发android开发开发软件工程师
微信分享"
,
Android开发,"岗位职责:
1、负责Android平台应用客户端程序的开发、维护工作；
2、协调产品、测试、设计等按时按质完成项目开发；
3. 负责app架构设计和开发，承担核心功能代码的编写，开发和维护。对技术难点和项目重点进行分析提供解决方案。
任职要求:
1、全日制本科及以上学历，计算机软件工程等相关专业优先；五年以上android实际开发经验，有大型app开发经验优先。
2、熟练掌握java语言，熟悉c和c++语言。熟练掌握设计模式。
3、精通android系统框架和开发原理，精通android组件的使用。
4、熟练掌握http网络编程、多线程、自定义控件、数据库开发。
5、能够针对系统瓶颈进行性能和内存优化。
6、易沟通，逻辑清晰，学习能力强，能够快速定位问题解决问题。有强烈的团队合作精神和积极的工作态度。
7、有即时通讯、金融行业相关优先。
职能类别：
软件工程师
关键字：
区块链即时通讯金融C++Android移动开发JAVA
微信分享"
,
Android开发,"任职要求：
1、本科及以上学历，良好的计算机基础，有独立开发应用的经验优先；
2、对 Android 的组件有比较深刻的了解，对 Android 的 Framework 层有一定的了解；
3、熟练掌握Android平台下的高性能编程及性能调优；
4、对于网络、数据库和异步操作编程有深入的了解；
5、较好的文档编写、整理能力，较强沟通能力，细心、责任心强；
6、google play上架应用开发经验优先，app开发经验优先。
职能类别：
Android开发工程师
关键字：
安卓开发android开发android
微信分享"
,
Android开发,"1、依据需求完成Android app的开发工作
2、完成app前期的整体规划，技术选型，对需求进行合理性评估以及开发周期评估
3、对具体模块进行设计，编写相关的设计文档以及接口文档
4、对app进行性能调优，结构优化以及必要重构
5、完成模块的单元测试
6、及时跟进前沿技术，在项目中导入优质的实现框架，完成对app的技术更新以及安全更新。
任职要求:
1、6年及以上工作经验，本科及以上学历，计算机相关专业，有扎实的Java语言基础，硕士优先
2、精通Java语言，熟悉使用java的API以及其基本原理，了解java的内存管理以及各个版本的特性
3、熟悉Android基础架构、组件、UI、性能优化、内存优化等，并且对于android的新版本新特性有一定程度的了解
4、熟悉网络编程、安卓UI框架及相关开发工具，了解常见框架的实现原理
5、熟悉常见的设计模式并灵活应用，掌握模块化的设计思路
6、熟悉SEAndroid安全机制、对Android Framework各组件的工作原理有透彻的理解
7、有车联网工作经验优先
8、有多媒体、Camera和蓝牙以及jni相关开发经验优先
职能类别：
Android开发工程师
关键字：
android安卓开发软件开发
微信分享"
,
Android开发,"·       岗位职责
1.     负责 公司应用app产品的需求分析、架构设计以及核心功能的研发?作；
2.     负责研发过程的重点、难点的技术攻坚；
3.     负责产品后续版本迭代开发，不断优化相关产品的质量、性能、用户体验；
4.     跟团队各方通力合作，确保产品开发?作的质量和进度。

·        岗位要求：
1.     两年以上Android或iOS客户端开发经验；
2.     熟悉Flutter框架、Dart语言，有Flutter实际项目经验；
职能类别：
Android开发工程师
微信分享"
,
Android开发,"工作职责:

Android移动应用程序的框架设计和应用开发
能编写结构清晰且高质量的Android移动应用程序代码
确保应用程序的高性能及高质量
与跨部门团队合作，进行制定和设计应用程序及新功能项目
对应用程序的功能进行检查及修改
运用后端程式如cloud、API 和push notifications来整合应用程序
负责帮助维护代码质量、组织和自动化
根据开发需求，完成开发文档及提出模块设计规划
使用加密工具来保障及维护内容
对代码执行unit test 和 instrumentation 测试
熟悉且能够快速学习各种应用程序和protocols，并能及时掌握移动科技行业之最新趋势


职位要求:

计算机科学、软件开发工程本科或相关专业
透彻理解RESTful 架构和distributed services部署
精通mobile development applications并熟练使用Android软体开发包 (Kotlin, Android Studio, XML)
有模块设计及熟练使用MVVM/MVC/MVP等架构开发经验
熟悉运用RESTful APIs有效整合各种Android应用程序
具有很好的代码编写能力和良好的代码编程习惯
学习能力强，喜欢钻研，有较强分析和解决问题的能力
具备高度的责任感，工作态度积极主动，具有良好的团队合作精神
需要与国外同事进行项目交流，具有一定的英语阅读和听说水平
能力突出者将提供优厚待遇


【待遇：五天八小时工作制，享受国家法定节假日，五险一金，弹性的工作时间，年底奖金及根据能力来调整薪酬…等。】

职能类别：
Android开发工程师
关键字：
android软件工程师安卓开发
微信分享"
,
Android开发,"1.在Android平台下完成应用程序设计、开发和调试，保证需求开发的质量；
2.Android平台框架层面的开发维护以及扩展；
3.负责Android项目的架构设计、方案的制定；
4.负责软件开发文档等相关资料的撰写；
5.根据产品功能需求设计并完成软件实现；
6.负责产品的后期维护和支持。

职位要求：
1.本科及以上学历，计算机相关专业；优秀应届生亦可；
2.有APP开发经验。
职能类别：
Android开发工程师
关键字：
androidandroid开发软件工程师JAVA软件开发开发工程师安卓开发安卓
微信分享"
,
Android开发,"岗位职责：
1、完成Android客户端的设计、开发、维护工作；
2、根据产品规划完成相关功能开发，并对产品有一定认识，及时提出质疑和改进思路；
3、编写核心代码，并能指导其他成员进行开发；
4、有创新思路，能提自主提出解决方案与优化方案；

岗位要求：
1、计算机及相关专业本科以上学历，2年及以上相关工作经历；
2、熟悉Android SDK及相关开发、调试、优化工具；
3、熟悉Android环境下的UI框架、Socket通信、HTTP通信、多线程编程；
4、熟悉JSON/XML 解析、熟悉HTTP请求
5、拥有良好的代码习惯，结构清晰，命名规范，逻辑性强
职能类别：
Android开发工程师
关键字：
android安卓安卓开发软件开发android开发软件工程师安卓系统
微信分享"
,
Android开发,"'1.负责Android端开发框架的搭建及维护升级工作；
2.负责Android终端应用软件和组件的开发工作；
3.解决项目中遇到的各种技术难题和线上突发问题；
4.参与App组件化、ReactNative、Hybrid等技术的调研与应用；
5.参与商业化/广告变现业务的调研及开发。

岗位要求
'1.计算机相关专业本科及以上学历，2年以上的Android开发经验；
2.熟悉Android下网络通信机制，对Socket通信、TCP/IP、
Http有一定理解和经验；
3.熟悉Android应用开发框架、熟练进行UI和框架开发技能；
4.熟悉Android开发组件，能根据项目要求开发自定义控件
5.较好的负责意识以及推动能力；
6.有商业化/广告变现业务开发经验优先。

职能类别：
Android开发工程师
关键字：
android开发
微信分享"
,
Android开发,"Flutter 
 Android 开发工程师
职位描述
1.负责公司产品的 Android App 开发,优化。2.负责开发、优化、重构 Android 基础组件,向业务侧提供高可用高稳定的支持。
3.优化团队开发框架、流程和规范,提升研发效率。
4.移动新技术方向调研,技术难点攻克。
职位要求
1.5年以上 Android 开发相关经验。
2.熟悉 Java 语言,熟悉 Android 系统 API ,自定义控件、事件分发机制、 RxJava 以及 app 打包,测试,开发流程。
3.熟悉 Android 多线程开发与交互以及 Android 与 JS 相关交互。
4.熟悉 Dart 语言,使用 Flutter 框架开发过跨平台应用,熟练使用各种 Flutter 布局、动画。
4.代码基本功扎实,对数据结构及算法有一定程度的理解,良好的面向对象化编程思想,熟练运用常见设计模式。
5.对移动分发充满热情,有较强的学习能力.
职能类别：
Android开发工程师
微信分享"
,
